schema,table,kind,ordinal,column,data_type,udt,nullable,column_default,maxlen,is_tenant_id
analytics,erp_collections,view,14,warehouse_id,uuid,uuid,YES,,,
analytics,erp_customers,view,1,tenant_id,uuid,uuid,YES,,,1
analytics,erp_customers,view,2,erp_code,text,text,YES,,,
analytics,erp_customers,view,3,name,text,text,YES,,,
analytics,erp_customers,view,4,rfc,text,text,YES,,,
analytics,erp_customers,view,5,city,text,text,YES,,,
analytics,erp_customers,view,6,computed_at,timestamp with time zone,timestamptz,YES,,,
analytics,erp_goods_receipt_dedup,table,1,tenant_id,uuid,uuid,NO,,,1
analytics,erp_goods_receipt_dedup,table,2,cedis_folio,text,text,NO,,,
analytics,erp_goods_receipt_dedup,table,3,dup_of_sucursal,text,text,YES,,,
analytics,erp_goods_receipt_dedup,table,4,dup_of_folio,text,text,YES,,,
analytics,erp_goods_receipt_dedup,table,5,computed_at,timestamp with time zone,timestamptz,NO,now(),,
analytics,erp_goods_receipt_dedup,table,6,match_rule,text,text,YES,,,
analytics,erp_goods_receipt_dedup,table,7,match_score,numeric,numeric,YES,,,
analytics,erp_goods_receipt_dedup,table,8,suc_date,date,date,YES,,,
analytics,erp_goods_receipt_dedup,table,9,suc_monto,numeric,numeric,YES,,,
analytics,erp_goods_receipt_dedup,table,10,suc_prov,text,text,YES,,,
analytics,erp_goods_receipt_dedup,table,11,cedis_prov,text,text,YES,,,
analytics,erp_goods_receipt_dedup,table,12,cedis_date,date,date,YES,,,
analytics,erp_goods_receipt_dedup,table,13,cedis_monto,numeric,numeric,YES,,,
analytics,erp_goods_receipt_dedup,table,14,delta_monto,numeric,numeric,YES,,,
analytics,erp_goods_receipt_dedup,table,15,delta_dias,integer,int4,YES,,,
analytics,erp_goods_receipt_dedup,table,16,decided_by,text,text,YES,,,
analytics,erp_goods_receipt_dedup,table,17,decided_at,timestamp with time zone,timestamptz,YES,,,
analytics,erp_goods_receipt_dedup,table,18,status,text,text,NO,'auto'::text,,
analytics,erp_goods_receipt_lines,view,1,tenant_id,uuid,uuid,YES,,,1
analytics,erp_goods_receipt_lines,view,2,sucursal,text,text,YES,,,
analytics,erp_goods_receipt_lines,view,3,folio,text,text,YES,,,
analytics,erp_goods_receipt_lines,view,4,linea,text,text,YES,,,
analytics,erp_goods_receipt_lines,view,5,sku,text,text,YES,,,
analytics,erp_goods_receipt_lines,view,6,nombre,text,text,YES,,,
analytics,erp_goods_receipt_lines,view,7,cantidad,numeric,numeric,YES,,,
analytics,erp_goods_receipt_lines,view,8,unidad,text,text,YES,,,
analytics,erp_goods_receipt_lines,view,9,costo_unitario,numeric,numeric,YES,,,
analytics,erp_goods_receipt_lines,view,10,importe,numeric,numeric,YES,,,
analytics,erp_goods_receipt_lines,view,11,computed_at,timestamp with time zone,timestamptz,YES,,,
analytics,erp_goods_receipts,view,1,tenant_id,uuid,uuid,YES,,,1
analytics,erp_goods_receipts,view,2,sucursal,text,text,YES,,,
analytics,erp_goods_receipts,view,3,folio,text,text,YES,,,
analytics,erp_goods_receipts,view,4,doc_prefix,text,text,YES,,,
analytics,erp_goods_receipts,view,5,receipt_date,date,date,YES,,,
analytics,erp_goods_receipts,view,6,proveedor_code,text,text,YES,,,
analytics,erp_goods_receipts,view,7,proveedor_nombre,text,text,YES,,,
analytics,erp_goods_receipts,view,8,proveedor_rfc,text,text,YES,,,
analytics,erp_goods_receipts,view,9,vale_folio,text,text,YES,,,
analytics,erp_goods_receipts,view,10,oc_folio,text,text,YES,,,
analytics,erp_goods_receipts,view,11,concepto,text,text,YES,,,
analytics,erp_goods_receipts,view,12,monto,numeric,numeric,YES,,,
analytics,erp_goods_receipts,view,13,source_branch,text,text,YES,,,
analytics,erp_goods_receipts,view,14,computed_at,timestamp with time zone,timestamptz,YES,,,
analytics,erp_goods_receipts,view,15,dup_of_sucursal,text,text,YES,,,
analytics,erp_goods_receipts,view,16,dup_of_folio,text,text,YES,,,
analytics,erp_goods_receipts,view,17,warehouse_id,uuid,uuid,YES,,,
analytics,erp_goods_receipts,view,18,fecha_vence,date,date,YES,,,
analytics,erp_goods_receipts,view,19,condicion_pago,text,text,YES,,,
analytics,erp_goods_receipts,view,20,dias_credito,integer,int4,YES,,,
analytics,erp_promotions,view,1,id,uuid,uuid,YES,,,
analytics,erp_promotions,view,2,tenant_id,uuid,uuid,YES,,,1
analytics,erp_promotions,view,3,product_id,uuid,uuid,YES,,,
analytics,erp_promotions,view,4,promo_type,text,text,YES,,,
analytics,erp_promotions,view,5,threshold,numeric,numeric,YES,,,
analytics,erp_promotions,view,6,benefit,numeric,numeric,YES,,,
analytics,erp_promotions,view,7,free_product_id,uuid,uuid,YES,,,
analytics,erp_promotions,view,8,valid_from,date,date,YES,,,
analytics,erp_promotions,view,9,valid_to,date,date,YES,,,
analytics,erp_promotions,view,10,warehouse_code,text,text,YES,,,
analytics,erp_promotions,view,11,warehouse_id,uuid,uuid,YES,,,
analytics,erp_promotions,view,12,raw_name,text,text,YES,,,
analytics,erp_promotions,view,13,computed_at,timestamp with time zone,timestamptz,YES,,,
analytics,erp_purchase_adjustment_lines,view,1,tenant_id,uuid,uuid,YES,,,1
analytics,erp_purchase_adjustment_lines,view,2,sucursal,text,text,YES,,,
analytics,erp_purchase_adjustment_lines,view,3,doctype,text,text,YES,,,
analytics,erp_purchase_adjustment_lines,view,4,folio,text,text,YES,,,
analytics,erp_purchase_adjustment_lines,view,5,linea,text,text,YES,,,
analytics,erp_purchase_adjustment_lines,view,6,sku,text,text,YES,,,
analytics,erp_purchase_adjustment_lines,view,7,nombre,text,text,YES,,,
analytics,erp_purchase_adjustment_lines,view,8,cantidad,numeric,numeric,YES,,,
analytics,erp_purchase_adjustment_lines,view,9,unidad,text,text,YES,,,
analytics,erp_purchase_adjustment_lines,view,10,costo_unitario,numeric,numeric,YES,,,
analytics,erp_purchase_adjustment_lines,view,11,importe,numeric,numeric,YES,,,
analytics,erp_purchase_adjustment_lines,view,12,computed_at,timestamp with time zone,timestamptz,YES,,,
analytics,erp_purchase_adjustments,table,1,tenant_id,uuid,uuid,NO,,,1
analytics,erp_purchase_adjustments,table,2,doctype,text,text,NO,,,
analytics,erp_purchase_adjustments,table,3,sucursal,text,text,NO,,,
analytics,erp_purchase_adjustments,table,4,folio,text,text,NO,,,
analytics,erp_purchase_adjustments,table,5,adjustment_date,date,date,YES,,,
analytics,erp_purchase_adjustments,table,6,proveedor_code,text,text,YES,,,
analytics,erp_purchase_adjustments,table,7,proveedor_nombre,text,text,YES,,,
analytics,erp_purchase_adjustments,table,8,proveedor_rfc,text,text,YES,,,
analytics,erp_purchase_adjustments,table,9,factura_ref,text,text,YES,,,
analytics,erp_purchase_adjustments,table,10,entrada_folio,text,text,YES,,,
analytics,erp_purchase_adjustments,table,11,monto,numeric,numeric,NO,0,,
analytics,erp_purchase_adjustments,table,12,iva,numeric,numeric,NO,0,,
analytics,erp_purchase_adjustments,table,13,motivo,text,text,YES,,,
analytics,erp_purchase_adjustments,table,14,categoria,text,text,YES,,,
analytics,erp_purchase_adjustments,table,15,source_branch,text,text,YES,,,
analytics,erp_purchase_adjustments,table,16,computed_at,timestamp with time zone,timestamptz,YES,now(),,
analytics,erp_purchase_adjustments,table,17,categoria_source,text,text,YES,,,
analytics,erp_purchase_adjustments,table,18,warehouse_id,uuid,uuid,YES,,,
analytics,erp_purchase_doc_lines,view,1,tenant_id,uuid,uuid,YES,,,1
analytics,erp_purchase_doc_lines,view,2,doctype,text,text,YES,,,
analytics,erp_purchase_doc_lines,view,3,sucursal,text,text,YES,,,
analytics,erp_purchase_doc_lines,view,4,folio,text,text,YES,,,
analytics,erp_purchase_doc_lines,view,5,linea,text,text,YES,,,
analytics,erp_purchase_doc_lines,view,6,sku,text,text,YES,,,
analytics,erp_purchase_doc_lines,view,7,nombre,text,text,YES,,,
analytics,erp_purchase_doc_lines,view,8,cantidad,numeric,numeric,YES,,,
analytics,erp_purchase_doc_lines,view,9,unidad,text,text,YES,,,
analytics,erp_purchase_doc_lines,view,10,costo_unitario,numeric,numeric,YES,,,
analytics,erp_purchase_doc_lines,view,11,importe,numeric,numeric,YES,,,
analytics,erp_purchase_doc_lines,view,12,computed_at,timestamp with time zone,timestamptz,YES,,,
analytics,erp_purchase_doc_lines,view,13,unidad_caja,text,text,YES,,,
analytics,erp_purchase_doc_lines,view,14,unidades_por_caja,numeric,numeric,YES,,,
analytics,erp_purchase_doc_lines,view,15,costo_caja,numeric,numeric,YES,,,
analytics,erp_purchase_docs,view,1,tenant_id,uuid,uuid,YES,,,1
analytics,erp_purchase_docs,view,2,doctype,text,text,YES,,,
analytics,erp_purchase_docs,view,3,sucursal,text,text,YES,,,
analytics,erp_purchase_docs,view,4,folio,text,text,YES,,,
analytics,erp_purchase_docs,view,5,doc_date,date,date,YES,,,
analytics,erp_purchase_docs,view,6,due_date,date,date,YES,,,
analytics,erp_purchase_docs,view,7,proveedor_code,text,text,YES,,,
analytics,erp_purchase_docs,view,8,proveedor_nombre,text,text,YES,,,
analytics,erp_purchase_docs,view,9,proveedor_rfc,text,text,YES,,,
analytics,erp_purchase_docs,view,10,concepto,text,text,YES,,,
analytics,erp_purchase_docs,view,11,condicion_pago,text,text,YES,,,
analytics,erp_purchase_docs,view,12,referencia,text,text,YES,,,
analytics,erp_purchase_docs,view,13,monto,numeric,numeric,YES,,,
analytics,erp_purchase_docs,view,14,ref_doctype,text,text,YES,,,
analytics,erp_purchase_docs,view,15,ref_folio,text,text,YES,,,
analytics,erp_purchase_docs,view,16,source_branch,text,text,YES,,,
analytics,erp_purchase_docs,view,17,computed_at,timestamp with time zone,timestamptz,YES,,,
analytics,erp_purchase_docs,view,18,estatus,text,text,YES,,,
analytics,erp_purchase_orders,view,1,tenant_id,uuid,uuid,YES,,,1
analytics,erp_purchase_orders,view,2,sucursal,text,text,YES,,,
analytics,erp_purchase_orders,view,3,folio,text,text,YES,,,
analytics,erp_purchase_orders,view,4,doc_date,date,date,YES,,,
analytics,erp_purchase_orders,view,5,dias_abierta,integer,int4,YES,,,
analytics,erp_purchase_orders,view,6,proveedor_code,text,text,YES,,,
analytics,erp_purchase_orders,view,7,proveedor_nombre,text,text,YES,,,
analytics,erp_purchase_orders,view,8,proveedor_rfc,text,text,YES,,,
analytics,erp_purchase_orders,view,9,concepto,text,text,YES,,,
analytics,erp_purchase_orders,view,10,condicion_pago,text,text,YES,,,
analytics,erp_purchase_orders,view,11,monto,numeric,numeric,YES,,,
analytics,erp_purchase_orders,view,12,estatus,text,text,YES,,,
analytics,erp_purchase_orders,view,13,source_branch,text,text,YES,,,
analytics,erp_purchase_orders,view,14,cerrada,boolean,bool,YES,,,
analytics,erp_purchase_orders,view,15,computed_at,timestamp with time zone,timestamptz,YES,,,
analytics,erp_receivable_documents,view,1,tenant_id,uuid,uuid,YES,,,1
analytics,erp_receivable_documents,view,2,sucursal,text,text,YES,,,
analytics,erp_receivable_documents,view,3,doc_code,text,text,YES,,,
analytics,erp_receivable_documents,view,4,doc_tipo,text,text,YES,,,
analytics,erp_receivable_documents,view,5,doc_label,text,text,YES,,,
analytics,erp_receivable_documents,view,6,folio,text,text,YES,,,
analytics,erp_receivable_documents,view,7,folio_digital,text,text,YES,,,
analytics,erp_receivable_documents,view,8,cliente_code,text,text,YES,,,
analytics,erp_receivable_documents,view,9,grupo,text,text,YES,,,
analytics,erp_receivable_documents,view,10,zona,text,text,YES,,,
analytics,erp_receivable_documents,view,11,fecha,date,date,YES,,,
analytics,erp_receivable_documents,view,12,vencimiento,date,date,YES,,,
analytics,erp_receivable_documents,view,13,importe,numeric,numeric,YES,,,
analytics,erp_receivable_documents,view,14,cargo_abono,text,text,YES,,,
analytics,erp_receivable_documents,view,15,signed_amount,numeric,numeric,YES,,,
analytics,erp_receivable_documents,view,16,estatus,text,text,YES,,,
analytics,erp_receivable_documents,view,17,vendedor,text,text,YES,,,
analytics,erp_receivable_documents,view,18,moneda,text,text,YES,,,
analytics,erp_receivable_documents,view,19,saldo_documento,numeric,numeric,YES,,,
analytics,erp_receivable_documents,view,20,aplicaciones,jsonb,jsonb,YES,,,
analytics,erp_receivable_documents,view,21,dias_pago,integer,int4,YES,,,
analytics,erp_receivable_documents,view,22,limite_credito,numeric,numeric,YES,,,
analytics,erp_receivable_documents,view,23,dias_credito,integer,int4,YES,,,
analytics,erp_receivable_documents,view,24,telefono,text,text,YES,,,
analytics,erp_sales_invoice_lines,view,1,tenant_id,uuid,uuid,YES,,,1
analytics,erp_sales_invoice_lines,view,2,sucursal,text,text,YES,,,
analytics,erp_sales_invoice_lines,view,3,doc_prefix,text,text,YES,,,
analytics,erp_sales_invoice_lines,view,4,folio,text,text,YES,,,
analytics,erp_sales_invoice_lines,view,5,folio_digital,text,text,YES,,,
analytics,erp_sales_invoice_lines,view,6,linea,integer,int4,YES,,,
analytics,erp_sales_invoice_lines,view,7,sku,text,text,YES,,,
analytics,erp_sales_invoice_lines,view,8,descripcion,text,text,YES,,,
analytics,erp_sales_invoice_lines,view,9,unidad,text,text,YES,,,
analytics,erp_sales_invoice_lines,view,10,cantidad,numeric,numeric,YES,,,
analytics,erp_sales_invoice_lines,view,11,precio_unitario,numeric,numeric,YES,,,
analytics,erp_sales_invoice_lines,view,12,importe,numeric,numeric,YES,,,
analytics,erp_sales_invoice_lines,view,13,factor_caja,numeric,numeric,YES,,,
analytics,erp_sales_invoice_lines,view,14,unidad_venta,text,text,YES,,,
analytics,erp_sales_invoice_lines,view,15,unidad_bulto,text,text,YES,,,
analytics,erp_sales_invoice_lines,view,16,unidad_paq,text,text,YES,,,
analytics,erp_sales_invoice_lines,view,17,factor_paq,numeric,numeric,YES,,,
analytics,erp_sales_invoice_lines,view,18,box_factor,numeric,numeric,YES,,,
analytics,erp_sales_invoice_lines,view,19,box_factor_source,text,text,YES,,,
analytics,erp_sales_invoice_lines,view,20,box_factor_dudoso,boolean,bool,YES,,,
analytics,erp_sales_invoice_lines,view,21,product_id,uuid,uuid,YES,,,
analytics,erp_sales_invoice_lines,view,22,computed_at,timestamp with time zone,timestamptz,YES,,,
analytics,erp_sales_invoices,view,1,tenant_id,uuid,uuid,YES,,,1
analytics,erp_sales_invoices,view,2,sucursal,text,text,YES,,,
analytics,erp_sales_invoices,view,3,warehouse_id,uuid,uuid,YES,,,
analytics,erp_sales_invoices,view,4,doc_prefix,text,text,YES,,,
analytics,erp_sales_invoices,view,5,doc_tipo,text,text,YES,,,
analytics,erp_sales_invoices,view,6,doc_label,text,text,YES,,,
analytics,erp_sales_invoices,view,7,folio,text,text,YES,,,
analytics,erp_sales_invoices,view,8,folio_digital,text,text,YES,,,
analytics,erp_sales_invoices,view,9,fecha,date,date,YES,,,
analytics,erp_sales_invoices,view,10,vencimiento,date,date,YES,,,
analytics,erp_sales_invoices,view,11,dias_credito,integer,int4,YES,,,
analytics,erp_sales_invoices,view,12,limite_credito,numeric,numeric,YES,,,
analytics,erp_sales_invoices,view,13,cliente_code,text,text,YES,,,
analytics,erp_sales_invoices,view,14,cliente_nombre,text,text,YES,,,
analytics,erp_sales_invoices,view,15,cliente_rfc,text,text,YES,,,
analytics,erp_sales_invoices,view,16,cliente_domicilio,text,text,YES,,,
analytics,erp_sales_invoices,view,17,cliente_colonia,text,text,YES,,,
analytics,erp_sales_invoices,view,18,cliente_estado,text,text,YES,,,
analytics,erp_sales_invoices,view,19,cliente_cp,text,text,YES,,,
analytics,erp_sales_invoices,view,20,vendedor_code,text,text,YES,,,
analytics,erp_sales_invoices,view,21,vendedor_nombre,text,text,YES,,,
analytics,erp_sales_invoices,view,22,canal,text,text,YES,,,
analytics,erp_sales_invoices,view,23,referencia,text,text,YES,,,
analytics,erp_sales_invoices,view,24,doc_origen,text,text,YES,,,
analytics,erp_sales_invoices,view,25,total,numeric,numeric,YES,,,
analytics,erp_sales_invoices,view,26,ieps,numeric,numeric,YES,,,
analytics,erp_sales_invoices,view,27,descuento,numeric,numeric,YES,,,
analytics,erp_sales_invoices,view,28,descuento_pct,numeric,numeric,YES,,,
analytics,erp_sales_invoices,view,29,subtotal,numeric,numeric,YES,,,
analytics,erp_sales_invoices,view,30,doc_estatus,text,text,YES,,,
analytics,erp_sales_invoices,view,31,cancelada,boolean,bool,YES,,,
analytics,erp_sales_invoices,view,32,source_branch,text,text,YES,,,
analytics,erp_sales_invoices,view,33,computed_at,timestamp with time zone,timestamptz,YES,,,
analytics,erp_sales_invoices,view,34,saldo,numeric,numeric,YES,,,
analytics,erp_sales_invoices,view,35,cobrado,numeric,numeric,YES,,,
analytics,erp_sales_invoices,view,36,estatus_cobro,text,text,YES,,,
analytics,erp_sales_invoices,view,37,aplicaciones,jsonb,jsonb,YES,,,
analytics,erp_sales_invoices,view,38,dias_pago,integer,int4,YES,,,
analytics,erp_sales_invoices,view,39,vencimiento_erp,date,date,YES,,,
analytics,erp_sales_invoices,view,40,vencimiento_source,text,text,YES,,,
analytics,erp_sales_invoices,view,41,importe_bruto,numeric,numeric,YES,,,
analytics,erp_sales_invoices,view,42,descuento_efectivo,numeric,numeric,YES,,,
analytics,erp_sales_invoices,view,43,doc_estatus_label,text,text,YES,,,
analytics,erp_shipment_billing,view,1,tenant_id,uuid,uuid,YES,,,1
analytics,erp_shipment_billing,view,2,sucursal,text,text,YES,,,
analytics,erp_shipment_billing,view,3,serie,integer,int4,YES,,,
analytics,erp_shipment_billing,view,4,serie_label,text,text,YES,,,
analytics,erp_shipment_billing,view,5,folio,text,text,YES,,,
analytics,erp_shipment_billing,view,6,folio_digital,text,text,YES,,,
analytics,erp_shipment_billing,view,7,fecha,date,date,YES,,,
analytics,erp_shipment_billing,view,8,cliente_code,text,text,YES,,,
analytics,erp_shipment_billing,view,9,cliente_nombre,text,text,YES,,,
analytics,erp_shipment_billing,view,10,estatus,text,text,YES,,,
analytics,erp_shipment_billing,view,11,pedido_folio,text,text,YES,,,
analytics,erp_shipment_billing,view,12,cuenta_interna,boolean,bool,YES,,,
analytics,erp_shipment_billing,view,13,cargo_en_kdue,boolean,bool,YES,,,
analytics,erp_shipment_billing,view,14,total_embarcado,numeric,numeric,YES,,,
analytics,erp_shipment_billing,view,15,n_facturas,integer,int4,YES,,,
analytics,erp_shipment_billing,view,16,total_facturado,numeric,numeric,YES,,,
analytics,erp_shipment_billing,view,17,descuento,numeric,numeric,YES,,,
analytics,erp_shipment_billing,view,18,facturas,jsonb,jsonb,YES,,,
